headline,label
Palestinians say 2 killed by IDF fire in Gaza border protests,-1
Special counsel eyeing Russians granted unusual access to Trump inauguration parties,1
Merkel Says Migration Could Make or Break the E.U.,0
Biggest immigration fraudster in Canadian history left $900K fine unpaid,-1
"The age limit for Turkmenistan’s citizens who would like to leave the country has been increased from 30 to 40 years | In mid-April, there were reports about the authorities’ intention to refuse young Turkmens who have not attained the age of 30 to international flights",1
Turkey starts importing potato from war-torn Syria,0
Iran Resumes UF6 Production,0
"Japan to US: Auto tariff would damage US, world economy",-1
Israel convicts hacker who threatened U.S. Jewish centers,-1
"Putin claims Russia withdrew 1,140 personnel, 13 warplanes from Syria in last few days",0
Half of South Asia living in vulnerable climate 'hotspots': World Bank,-1
U.S. assessing cost of keeping troops in Germany as Trump battles with Europe,-1
Reindeer are ignoring borders and relations between Norway and Sweden are getting testy,-1
Puerto Rico introduces bill to become U.S. state by 2021.,0
"EU cuts migration deal after marathon talks, differences remain",-1
Trump and Putin to hold summit in Finland,0
Migration 'make or break' issue for Europe -- Merkel,0
"Poland’s president, Andrzej Duda, has signed a legal amendment to decriminalise the false attribution to Poland and Poles of crimes committed by Nazi Germany during the Holocaust, signalling a partial retreat on contentious legislation enacted this year.",1
Floodwaters have reached near the entrance of a Thai cave despite attempts to drain the water so rescuers can search farther into the complex for 12 boys and their soccer coach now missing for a sixth day.,-1
"China must keep up North Korea sanctions, US Secretary of State warns",0
"GPs dole out fewer antibiotics when paid bonuses to cut rates - UK GPs are doling out fewer antibiotics after being paid bonuses for cutting prescribing levels, research shows.",1
Huge protests after India child rape,-1
Prince William visits great-grandmother Princess Alice's Jerusalem tomb,0
Deadly fire rips through Nairobi market,-1
"Alexei Navalny, Russian opposition leader, released from custody",0
South Africa’s 200-year-old horse racing industry under threat as pay row takes on racial dimension: The future of racing in South Africa has been thrown into doubt after white trainers said they could be forced to abandon the sport following a racially tinged confrontation with their black grooms.,-1
Revise relations with Iran: Nikki Haley tells Modi,0
French cement giant Lafarge charged with complicity in crimes against humanity and financing terrorist organization for paying millions to jihadist groups to keep factory in Syria open during war...first time company anywhere in world charged with complicity in crimes against humanity.,-1
Israel will not allow any Syrian refugees to enter its territory but will continue to provide them with humanitarian aid - Israeli Defence Minister Avigdor Lieberman,0
Mali headquarters of G5 Sahel joint force attacked,-1
"Trump claims Russia couldn’t have meddled in the election because Russia says it didn’t: ""Russia continues to say they had nothing to do with Meddling in our Election!""",0
US football coach sentenced to 4 years in prison in China,-1
"Bank shares jump after most get the go-ahead from Fed, led by ‘big winner’ Wells Fargo",1
Market holds out hope someone will blink before China and US take another step toward a trade war,-1
'Abacha loot' to be given to poor Nigerians,-1
Migrant crisis: EU leaders plan secure migrant centres,-1
Civilians in limbo after fleeing southern Syria ‘death triangle’: Fears of a humanitarian crisis in Daraa grow as Jordanian border remains closed,-1
'No one is beyond our reach': Canada joins 5-nation alliance to fight tax crime globally | CBC News,-1
Philippines 2nd most hated country in Taiwan: poll,-1
Jordan source reports south Syria truce; State Department cannot confirm,0
China’s move to ease investment curbs leaves trade experts unimpressed,0
"A great white shark has been spotted in a marine park in Spain’s Balearic Islands, in the first confirmed sighting of the predator in Spanish waters for more than four decades.",1
Scientists say we've not yet reached the outer limits of old age,0
"Australia has won a clear victory in a major trade dispute over its pioneering tobacco packaging law, with a panel of judges at the World Trade Organisation (WTO) rejecting arguments brought by Cuba, Indonesia, Honduras and the Dominican Republic.",-1
French cement group Lafarge SA has been put under investigation over allegations of funding terrorist activities in Syria and aiding and abetting crimes against humanity | In 2017 prosecutors launched a probe into the suspected “financing of a terrorist enterprise” by the group.,-1
"The 2010 Deepwater Horizon oil spill disaster may have had a lasting impact upon even the smallest organisms in the Gulf of Mexico, scientists have found – amid warnings that the oceans around America are also under fresh assault as a result of environmental policies under Donald Trump.",-1
European Leaders Say They Made a 'Breakthrough' Deal on the Migrant Crisis. Here's What They Agreed To Do,-1
"Merkel is saved for now, but Europe hasn't solved its migration problem",-1
Edward Snowden describes Russian government as corrupt,0
Chinese-owned vineyards worth US$64m seized by French fraud police,-1
"North Korea is still expanding its nuclear facilities, say experts",0
IDF sends humanitarian aid to Syria in overnight operation,0
Australia passes foreign interference laws,0
Lafarge cement giant in terrorist funding probe,-1
Mercedes’ F1 channelling of Chairman Mao makes Lewis Hamilton proud,1
Discovery of hundreds of human sacrifice skulls uncovers secrets of ancient Aztec city | Archaeologists hope to learn more about where the slaughtered captives came from,1
"Italy's hardline PM has held an EU summit hostage in an increasingly bitter row over migration that Merkel warned could decide the bloc's destiny | PM Conte, who heads Italy's month-old populist and anti-immigration govt., blocked the joint conclusions from the meeting in Brussels",-1
Mexico quietly hands its water supply over to transnationals,0
Two Palestinians killed by Israeli forces in Gaza: 135 Palestinians were wounded by Israeli forces during protests across Gaza,-1
"New Zealand commits NZD 4.9 million to help stop illegal, unregulated and unreported fishing in the Pacific | This funding will be used by FFA to support a project that will establish and enhance catch documentation schemes (CDS) for FFA members over the next five years.",0
"A Chinese navy hospital ship will visit 11 countries including Vanuatu, where Australia has warned Beijing against building a military base.",-1
Trump says SoftBank increasing U.S. investment from $50 billion to $72 billion,0
"French cement giant Lafarge charged with complicity in Syria crimes against humanity for allegedly paying millions to jihadists, including the Islamic State",-1
Activists plan giant 'Trump Baby' balloon to protest his UK visit,-1
"The depreciation of the peso should not be considered as a sign of a weak economy, according to the Department of Finance of the Philippines.",-1
Anti-corruption watchdogs wonder: 'Who is funding Mexico's presidential candidates?' | Reuters,0
China caps film stars' pay over 'money worship and tax evasion',1
"Philippine Communist rebel leader says insurgents can no longer hold peace talks with Duterte and that it's better to oust him and negotiate with his successor | Sison also criticized Duterte for being ""subservient to US imperialism"" and for the ""traitorous sellout"" of South China Sea territories",1
